日期,收盤價(還原權息),成交量
2010-08-04,27.567079544067383,22460800
2010-08-05,27.470672607421875,11763500
2010-08-06,27.406408309936523,25053200
2010-08-09,27.5606632232666,5688500
2010-08-10,27.175024032592773,12525900
2010-08-11,26.37159538269043,11300400
2010-08-12,26.397300720214844,7448700
2010-08-13,26.551563262939453,15756800
2010-08-16,26.7636661529541,12465400
2010-08-17,27.0593204498291,5776900
2010-08-18,27.014328002929688,7579700
2010-08-19,26.821516036987305,11229800
2010-08-20,26.789371490478516,5182000
2010-08-23,26.551563262939453,18178700
2010-08-24,26.26233673095703,9224900
2010-08-25,26.146638870239258,14689200
2010-08-26,25.960235595703125,12745100
2010-08-27,26.487287521362305,7255600
2010-08-30,26.095218658447266,7003000
2010-08-31,26.223770141601562,13275600
2010-09-01,27.097885131835938,14080700
2010-09-02,27.110740661621094,9447200
2010-09-03,27.41283416748047,16200900
2010-09-07,27.04004669189453,9434200
2010-09-08,27.31641387939453,9419600
2010-09-09,27.451398849487305,13622600
2010-09-10,27.592790603637695,10025800
2010-09-13,28.171260833740234,10523300
2010-09-14,28.18413543701172,10812300
2010-09-15,28.20340347290039,9334700
2010-09-16,28.074848175048828,9589800
2010-09-17,28.062000274658203,7872000
2010-09-20,28.511920928955078,8067900
2010-09-21,28.492631912231445,10763200
2010-09-22,28.499065399169922,12252900
2010-09-23,28.344806671142578,10792400
2010-09-24,28.839723587036133,13481100
2010-09-27,28.7818660736084,14029900
2010-09-28,28.974700927734375,11866300
2010-09-29,29.077539443969727,20675000
2010-09-30,29.218929290771484,17898900
2010-10-01,29.67526626586914,24556100
2010-10-04,29.649555206298828,24180600
2010-10-05,30.086645126342773,19091100
2010-10-06,30.144472122192383,12470300
2010-10-07,29.855241775512695,18802500
2010-10-08,30.17019271850586,12629600
2010-10-11,30.157323837280273,9851800
2010-10-12,30.028776168823242,12793900
2010-10-13,30.50441551208496,21899600
2010-10-14,30.54297637939453,22199200
2010-10-15,30.478694915771484,24502000
2010-10-18,30.459415435791016,19618600
2010-10-19,29.521015167236328,16637700
2010-10-20,30.02235221862793,11648400
2010-10-21,29.99021339416504,17779400
2010-10-22,30.067352294921875,8542900
2010-10-25,30.3951416015625,11398300
2010-10-26,30.3951416015625,12222100
2010-10-27,29.893795013427734,15074000
2010-10-28,30.048067092895508,10048700
2010-10-29,30.12519073486328,13528100
2010-11-01,30.440141677856445,12394400
2010-11-02,30.8000545501709,13297400
2010-11-03,31.012170791625977,43025900
2010-11-04,31.699914932250977,18475700
2010-11-05,31.64847755432129,22568600
2010-11-08,31.494226455688477,13433900
2010-11-09,31.1535701751709,15788800
2010-11-10,31.32068634033203,17155300
2010-11-11,31.0828800201416,17749700
2010-11-12,30.350149154663086,22259600
2010-11-15,30.311594009399414,17930000
2010-11-16,29.501741409301758,20856400
2010-11-17,29.63028335571289,31660300
2010-11-18,30.305160522460938,14110100
2010-11-19,30.343734741210938,10441900
2010-11-22,30.279443740844727,14597300
2010-11-23,29.308910369873047,16452600
2010-11-24,29.958086013793945,22499200
2010-11-26,29.308910369873047,9156700
2010-11-29,29.47601890563965,20637900
2010-11-30,29.27035140991211,20764600
2010-12-01,30.15089988708496,16247800
2010-12-02,30.626529693603516,12438000
2010-12-03,30.729393005371094,18852100
2010-12-06,30.71651268005371,17386600
2010-12-07,30.575109481811523,16940500
2010-12-08,30.388710021972656,16283400
2010-12-09,30.318017959594727,19844000
2010-12-10,30.45298194885254,12982400
2010-12-13,30.613672256469727,12862900
2010-12-14,30.645809173583984,22410800
2010-12-15,30.195907592773438,25601600
2010-12-16,30.369426727294922,19989500
2010-12-17,30.343734741210938,20946600
2010-12-20,30.25373077392578,14435900
2010-12-21,30.645809173583984,20479400
2010-12-22,30.76679229736328,11354400
2010-12-23,30.72101593017578,10104600
2010-12-27,30.662153244018555,11203700
2010-12-28,30.68832015991211,6606300
2010-12-29,31.061052322387695,8565100
2010-12-30,31.283370971679688,6507800
2010-12-31,31.486085891723633,6466300
2011-01-03,31.793437957763672,19627100
2011-01-04,31.917682647705078,17722700
2011-01-05,31.79998779296875,19779300
2011-01-06,31.51879119873047,20625400
2011-01-07,31.22453498840332,16971400
2011-01-10,30.90410614013672,13384900
2011-01-11,31.250690460205078,12041300
2011-01-12,31.96346092224121,20144400
2011-01-13,31.603801727294922,17945000
2011-01-14,31.688806533813477,11803500
2011-01-18,31.682281494140625,10206100
2011-01-19,31.42071533203125,11856700
2011-01-20,31.14606285095215,11339800
2011-01-21,30.838714599609375,13123400
2011-01-24,31.047969818115234,10190200
2011-01-25,30.86487579345703,14081700
2011-01-26,31.1525936126709,15445600
2011-01-27,31.047969818115234,25311200
2011-01-28,30.08670997619629,28234100
2011-01-31,30.40060043334961,24583000
2011-02-01,31.05451774597168,24518200
2011-02-02,30.81256103515625,29050400
2011-02-03,30.786409378051758,25834700
2011-02-04,30.773317337036133,11580900
2011-02-07,30.68832015991211,30602900
2011-02-08,30.603321075439453,38073700
2011-02-09,30.00824546813965,48696000
2011-02-10,29.707448959350586,46760500
2011-02-11,30.034399032592773,38066800
2011-02-14,30.014789581298828,20655700
2011-02-15,30.07363510131836,17139000
2011-02-16,30.341733932495117,19851900
2011-02-17,30.479061126708984,18226600
2011-02-18,30.668704986572266,17423300
2011-02-22,29.642040252685547,26949100
2011-02-23,29.61589813232422,28045200
2011-02-24,29.681285858154297,18214800
2011-02-25,30.08670997619629,19346700
2011-02-28,30.348278045654297,17197000
2011-03-01,30.034399032592773,29526500
2011-03-02,30.452913284301758,23243200
2011-03-03,31.021799087524414,26910400
2011-03-04,30.989118576049805,19880900
2011-03-07,30.616384506225586,18600700
2011-03-08,30.9564266204834,29313700
2011-03-09,30.96295738220215,21133100
2011-03-10,30.10633659362793,22350700
2011-03-11,30.32211685180664,18564500
2011-03-14,30.55099868774414,26666000
2011-03-15,30.067087173461914,38708900
2011-03-16,29.419715881347656,36046100
2011-03-17,29.8186092376709,19433200
2011-03-18,29.91014289855957,23674900
2011-03-21,30.446367263793945,13216800
2011-03-22,30.479061126708984,19705200
2011-03-23,30.87141990661621,17444200
2011-03-24,31.250690460205078,20910900
2011-03-25,31.250690460205078,19629900
2011-03-28,31.06757926940918,21712600
2011-03-29,31.37493133544922,14602200
2011-03-30,31.76073455810547,23649000
2011-03-31,32.00923538208008,22962900
2011-04-01,32.53237533569336,29832400
2011-04-04,32.833152770996094,14661100
2011-04-05,32.74161911010742,21920500
2011-04-06,32.89200973510742,25131800
2011-04-07,32.88547897338867,18994600
2011-04-08,32.93780517578125,18156400
2011-04-11,32.56507110595703,13228700
2011-04-12,31.983078002929688,23547400
2011-04-13,32.19886779785156,14397000
2011-04-14,32.388511657714844,17901400
2011-04-15,32.40157699584961,15413400
2011-04-18,31.64957618713379,17958700
2011-04-19,32.074615478515625,11405600
2011-04-20,32.87892532348633,13698900
2011-04-21,33.16012954711914,10812700
2011-04-25,32.87892532348633,12968700
2011-04-26,33.13395690917969,14601100
2011-04-27,33.12744140625,17954200
2011-04-28,32.85279083251953,13139300
2011-04-29,33.08819580078125,13366800
2011-05-02,33.035888671875,16920600
2011-05-03,32.36235046386719,28514100
2011-05-04,31.780366897583008,35558400
2011-05-05,31.44686508178711,33800000
2011-05-06,31.871906280517578,28356800
2011-05-09,31.956920623779297,14276200
2011-05-10,32.231563568115234,22756100
2011-05-11,31.64303970336914,23333400
2011-05-12,31.64303970336914,25494400
2011-05-13,31.008731842041016,39648700
2011-05-16,31.002201080322266,16040600
2011-05-17,31.14606285095215,21527000
2011-05-18,31.59726333618164,9276800
2011-05-19,31.440311431884766,14876400
2011-05-20,31.1983642578125,19138000
2011-05-23,30.557537078857422,20700000
2011-05-24,30.819095611572266,20220000
2011-05-25,30.891033172607422,23566600
2011-05-26,31.270305633544922,11640900
2011-05-27,31.584192276000977,16645700
2011-05-31,32.113861083984375,20600000
2011-06-01,31.64957618713379,20522900
2011-06-02,31.924222946166992,9586100
2011-06-03,31.72804832458496,20651200
2011-06-06,31.302993774414062,13755500
2011-06-07,31.55148696899414,14277000
2011-06-08,31.348770141601562,14125500
2011-06-09,31.525314331054688,21468000
2011-06-10,30.877948760986328,17367400
2011-06-13,30.819095611572266,14065100
2011-06-14,31.257234573364258,13857000
2011-06-15,30.642536163330078,24708800
2011-06-16,30.40060043334961,17614600
2011-06-17,30.452913284301758,27241700
2011-06-20,30.367910385131836,12113800
2011-06-21,30.89757537841797,17198900
2011-06-22,30.655622482299805,19447500
2011-06-23,30.498676300048828,19640900
2011-06-24,30.498676300048828,12697100
2011-06-27,30.773317337036133,14577200
2011-06-28,31.172212600708008,14198300
2011-06-29,31.43378448486328,21791700
2011-06-30,31.793437957763672,24351400
2011-07-01,32.15962219238281,14643700
2011-07-05,32.074615478515625,15211900
2011-07-06,31.98961639404297,17959600
2011-07-07,32.375423431396484,13856900
2011-07-08,32.041927337646484,16989400
2011-07-11,31.126440048217773,29405800
2011-07-12,30.851791381835938,15201200
2011-07-13,31.31607437133789,22930200
2011-07-14,31.03489875793457,26887500
2011-07-15,31.211458206176758,23968200
2011-07-18,30.858327865600586,17944400
2011-07-19,31.302993774414062,14880600
2011-07-20,31.368389129638672,13645200
2011-07-21,31.806516647338867,12279700
2011-07-22,31.83267593383789,17812500
2011-07-25,31.793437957763672,17815300
2011-07-26,31.93077278137207,20568800
2011-07-27,31.427249908447266,16224900
2011-07-28,31.459941864013672,16963800
2011-07-29,31.59726333618164,29921100
2011-08-01,31.57110023498535,23282200
2011-08-02,30.649080276489258,19827200
2011-08-03,30.51176643371582,57941000
2011-08-04,28.765806198120117,53168500
2011-08-05,28.54347801208496,53412100
2011-08-08,26.241687774658203,84218900
2011-08-09,27.641056060791016,70857000
2011-08-10,26.21552276611328,45774500
2011-08-11,27.7260799407959,48216500
2011-08-12,27.706459045410156,30435800
2011-08-15,28.373455047607422,20611900
2011-08-16,28.0595645904541,26005100
2011-08-17,28.249202728271484,28824000
2011-08-18,27.052541732788086,31123900
2011-08-19,26.640565872192383,34652400
2011-08-22,26.614416122436523,17535200
2011-08-23,27.529897689819336,25261700
2011-08-24,27.340269088745117,22082500
2011-08-25,26.804054260253906,28424900
2011-08-26,27.20292854309082,27266300
2011-08-29,28.079187393188477,13568700
2011-08-30,28.118423461914062,16784900
2011-08-31,28.726573944091797,23863200
2011-09-01,28.58924102783203,28644400
2011-09-02,27.98110580444336,20675600
2011-09-06,27.647611618041992,24786200
2011-09-07,28.458459854125977,11876500
2011-09-08,27.876474380493164,31514700
2011-09-09,26.908681869506836,34029900
2011-09-12,26.810592651367188,28205700
2011-09-13,26.849822998046875,34523400
2011-09-14,26.73865509033203,37946100
2011-09-15,27.09177589416504,17350500
2011-09-16,27.157163619995117,14933800
2011-09-19,26.39208221435547,21693300
2011-09-20,26.293991088867188,27475800
2011-09-21,25.29351234436035,42542200
2011-09-22,23.541004180908203,60839500
2011-09-23,24.05759620666504,47198900
2011-09-26,24.293010711669922,48254400
2011-09-27,25.058095932006836,53512600
2011-09-28,24.44340705871582,55360800
2011-09-29,24.73113441467285,25792600
2011-09-30,23.429838180541992,82505500
2011-10-03,23.017873764038086,70437700
2011-10-04,23.3121395111084,37435700
2011-10-05,23.717567443847656,26171700
2011-10-06,24.508813858032227,35352900
2011-10-07,24.201461791992188,22779300
2011-10-10,25.29351234436035,16927700
2011-10-11,25.365428924560547,15757200
2011-10-12,26.071664810180664,33934200
2011-10-13,25.88203239440918,23282200
2011-10-14,26.300535202026367,27867900
2011-10-17,25.496217727661133,17982500
2011-10-18,26.150135040283203,34114900
2011-10-19,25.698930740356445,21685400
2011-10-20,25.195415496826172,21934700
2011-10-21,25.895105361938477,22252400
2011-10-24,26.849822998046875,31743800
2011-10-25,26.352848052978516,22296500
2011-10-26,26.82366943359375,14933700
2011-10-27,28.425762176513672,67958300
2011-10-28,28.268817901611328,21817600
2011-10-31,27.157163619995117,27466400
2011-11-01,26.555564880371094,41132900
2011-11-02,27.268329620361328,40603900
2011-11-03,27.569133758544922,19027500
2011-11-04,27.45142936706543,24140200
2011-11-07,27.647611618041992,13267700
2011-11-08,27.99417495727539,16487800
2011-11-09,26.457469940185547,21295600
2011-11-10,26.594799041748047,14127700
2011-11-11,27.20292854309082,7550100
2011-11-14,26.882522583007812,7964000
2011-11-15,27.019845962524414,11414500
2011-11-16,26.385541915893555,24760300
2011-11-17,25.731630325317383,27050100
2011-11-18,25.790481567382812,13666500
2011-11-21,24.992704391479492,16272300
2011-11-22,25.038482666015625,18265000
2011-11-23,24.312631607055664,27847400
2011-11-25,24.201461791992188,10045900
2011-11-28,25.26734733581543,19723300
2011-11-29,25.130023956298828,14727200
2011-11-30,26.692882537841797,25517100
2011-12-01,26.640565872192383,15244600
2011-12-02,26.575180053710938,21057000
2011-12-05,27.013303756713867,40185800
2011-12-06,26.614416122436523,13930300
2011-12-07,26.76481819152832,30186200
2011-12-08,25.855876922607422,14669500
2011-12-09,26.28746223449707,15732500
2011-12-12,25.35889434814453,30489700
2011-12-13,25.143104553222656,25584500
2011-12-14,24.783445358276367,19308800
2011-12-15,24.9338436126709,16025500
2011-12-16,25.11040687561035,24481400
2011-12-19,24.463031768798828,18613100
2011-12-20,25.430828094482422,19927900
2011-12-21,25.562049865722656,23553400
2011-12-22,25.816476821899414,29063900
2011-12-23,25.930280685424805,14636300
2011-12-27,25.722740173339844,15551500
2011-12-28,25.287553787231445,19166300
2011-12-29,25.54865264892578,16190400
2011-12-30,25.58213233947754,15639900
2012-01-03,26.331995010375977,29435300
2012-01-04,26.25834846496582,13972300
2012-01-05,26.131145477294922,18686900
2012-01-06,25.82316780090332,21649100
2012-01-09,26.030712127685547,22563300
2012-01-10,26.61318016052246,16547600
2012-01-11,26.619869232177734,20206000
2012-01-12,26.753782272338867,19255700
2012-01-13,26.526151657104492,13618200
2012-01-17,26.961328506469727,26786400
2012-01-18,27.624162673950195,20889700
2012-01-19,27.885263442993164,16341700
2012-01-20,27.918750762939453,16880900
2012-01-23,28.0660343170166,14202900
2012-01-24,28.119598388671875,12564400
2012-01-25,28.447660446166992,19387300
2012-01-26,28.333837509155273,43435600
2012-01-27,28.541397094726562,20204900
2012-01-30,28.112903594970703,15422600
2012-01-31,28.340534210205078,39885300
2012-02-01,28.996662139892578,39432300
2012-02-02,29.110471725463867,29546200
2012-02-03,29.599225997924805,31704100
2012-02-06,29.324722290039062,21268600
2012-02-07,29.384977340698242,24170600
2012-02-08,29.612607955932617,26597000
2012-02-09,29.599225997924805,21133600
2012-02-10,28.976573944091797,27037400
2012-02-13,29.411746978759766,16566700
2012-02-14,29.1975154876709,13739500
2012-02-15,29.277868270874023,17974400
2012-02-16,29.572446823120117,21315500
2012-02-17,29.646089553833008,22421200
2012-02-21,29.532270431518555,17394000
2012-02-22,29.625995635986328,22059800
2012-02-23,29.559049606323242,19247700
2012-02-24,29.800067901611328,22093300
2012-02-27,29.559049606323242,12416800
2012-02-28,29.93398666381836,25745200
2012-02-29,29.880434036254883,37502500
2012-03-01,30.188404083251953,20749300
2012-03-02,30.108049392700195,9799600
2012-03-05,29.659486770629883,14442600
2012-03-06,28.615032196044922,31132100
2012-03-07,28.956491470336914,21608800
2012-03-08,29.592527389526367,11262100
2012-03-09,29.56574058532715,17740500
2012-03-12,29.291242599487305,10361000
2012-03-13,30.04111099243164,13860100
2012-03-14,29.532270431518555,30530300
2012-03-15,29.773298263549805,15934100
2012-03-16,29.759910583496094,25365200
2012-03-19,29.592527389526367,15598300
2012-03-20,29.177427291870117,20775900
2012-03-21,29.244375228881836,17684300
2012-03-22,28.78911018371582,16047000
2012-03-23,28.996662139892578,13305500
2012-03-26,29.44522476196289,14624300
2012-03-27,29.311336517333984,17383400
2012-03-28,28.896221160888672,15898400
2012-03-29,28.80249786376953,25561800
2012-03-30,29.103776931762695,33896200
2012-04-02,29.43184471130371,34417400
2012-04-03,29.318025588989258,35868100
2012-04-04,28.73553466796875,14487400
2012-04-05,28.902929306030273,14142700
2012-04-09,28.48114013671875,14898900
2012-04-10,27.9321346282959,20828900
2012-04-11,28.21332550048828,19628000
2012-04-12,28.929712295532227,20291300
2012-04-13,28.501203536987305,41026500
2012-04-16,28.367313385009766,33695700
2012-04-17,28.661903381347656,22008100
2012-04-18,28.534690856933594,24114000
2012-04-19,28.440961837768555,14618500
2012-04-20,28.621732711791992,14799600
2012-04-23,28.099515914916992,15237500
2012-04-24,28.146373748779297,16710900
2012-04-25,28.387401580810547,22048100
2012-04-26,28.561466217041016,13222900
2012-04-27,28.574861526489258,19214600
2012-04-30,28.4945125579834,29346300
2012-05-01,28.69537925720215,18281400
2012-05-02,28.661903381347656,18263100
2012-05-03,28.387401580810547,24126900
2012-05-04,27.918750762939453,14597800
2012-05-07,27.979001998901367,20463400
2012-05-08,27.577289581298828,30027200
2012-05-09,27.20235824584961,33932400
2012-05-10,27.342960357666016,20783700
2012-05-11,26.968029022216797,14768200
2012-05-14,26.35877227783203,27986000
2012-05-15,26.157920837402344,22141400
2012-05-16,25.742822647094727,27216800
2012-05-17,25.408058166503906,19529700
2012-05-18,25.247379302978516,35088400
2012-05-21,25.829862594604492,23786900
2012-05-22,25.62230110168457,24917900
2012-05-23,25.414764404296875,26443800
2012-05-24,25.26077651977539,18569600
2012-05-25,25.153650283813477,21391800
2012-05-29,25.849945068359375,20573100
2012-05-30,25.374591827392578,28555300
2012-05-31,25.45493507385254,43026500
2012-06-01,24.82558822631836,26069500
2012-06-04,24.91931915283203,23347800
2012-06-05,25.013050079345703,23440000
2012-06-06,25.71604347229004,15291200
2012-06-07,25.836545944213867,18685000
2012-06-08,25.62230110168457,13580500
2012-06-11,25.307634353637695,16353800
2012-06-12,25.836545944213867,24577200
2012-06-13,25.709341049194336,24493300
2012-06-14,25.85663604736328,25287400
2012-06-15,26.271739959716797,36920800
2012-06-18,26.372156143188477,25999700
2012-06-19,26.773868560791016,41175700
2012-06-20,26.733705520629883,29554000
2012-06-21,25.75620460510254,25765200
2012-06-22,25.863340377807617,17082900
2012-06-25,25.394672393798828,27448300
2012-06-26,25.62230110168457,15377000
2012-06-27,25.762903213500977,17699500
2012-06-28,25.655786514282227,14286700
2012-06-29,26.733705520629883,29285800
2012-07-02,26.760478973388672,18237600
2012-07-03,27.24922752380371,18407000
2012-07-05,27.014892578125,18649900
2012-07-06,26.526151657104492,22628000
2012-07-09,26.4056396484375,11112900
2012-07-10,26.144527435302734,23284300
2012-07-11,26.26503562927246,28661900
2012-07-12,25.849945068359375,22893300
2012-07-13,26.331995010375977,20163400
2012-07-16,26.27843475341797,13316400
2012-07-17,26.593101501464844,28214600
2012-07-18,26.499364852905273,21121200
2012-07-19,26.767166137695312,17270900
2012-07-20,26.36546516418457,14749100
2012-07-23,25.722740173339844,20297600
2012-07-24,25.615612030029297,11305500
2012-07-25,25.722740173339844,18474600
2012-07-26,26.271739959716797,32678300
2012-07-27,27.041675567626953,33030700
2012-07-30,26.880992889404297,17334700
2012-07-31,26.787260055541992,29064600
2012-08-01,26.874298095703125,25117400
2012-08-02,26.499364852905273,33661800
2012-08-03,27.289392471313477,14182000
2012-08-06,27.456769943237305,17828300
2012-08-07,27.510332107543945,20100300
2012-08-08,27.590682983398438,17925200
2012-08-09,27.724576950073242,15486900
2012-08-10,27.851781845092773,15107700
2012-08-13,27.624162673950195,14542000
2012-08-14,27.6308536529541,12311600
2012-08-15,27.557205200195312,9522500
2012-08-16,27.838397979736328,20785000
2012-08-17,27.684402465820312,18921900
2012-08-20,27.684402465820312,18635500
2012-08-21,27.624162673950195,11078500
2012-08-22,27.64423942565918,19441500
2012-08-23,27.403209686279297,12478800
2012-08-24,27.416601181030273,18320100
2012-08-27,27.14209747314453,13327700
2012-08-28,27.095230102539062,10077300
2012-08-29,26.961328506469727,11200900
2012-08-30,26.633275985717773,22200100
2012-08-31,26.854204177856445,37323900
2012-09-04,26.727001190185547,21548200
2012-09-05,26.586406707763672,17215700
2012-09-06,27.155500411987305,29104400
2012-09-07,27.791532516479492,23327600
2012-09-10,27.456769943237305,16988100
2012-09-11,27.758058547973633,19306400
2012-09-12,27.878568649291992,20990100
2012-09-13,28.58824920654297,46426200
2012-09-14,28.936391830444336,28960700
2012-09-17,28.681982040405273,26321300
2012-09-18,28.661903381347656,14618300
2012-09-19,28.65520668029785,18620800
2012-09-20,28.514617919921875,15323900
2012-09-21,28.554779052734375,14766700
2012-09-24,28.544612884521484,14587400
2012-09-25,28.131113052368164,16980000
2012-09-26,28.002321243286133,23871300
2012-09-27,28.449716567993164,16421700
2012-09-28,28.280250549316406,19055600
2012-10-01,28.578510284423828,13696900
2012-10-02,28.558164596557617,18495100
2012-10-03,28.409038543701172,13027200
2012-10-04,28.673391342163086,19160500
2012-10-05,28.653066635131836,26957200
2012-10-08,28.388702392578125,12132200
2012-10-09,28.158231735229492,15267400
2012-10-10,28.0158748626709,14868700
2012-10-11,28.280250549316406,10853800
2012-10-12,28.198894500732422,15733100
2012-10-15,28.388702392578125,12002000
2012-10-16,28.639514923095703,24583500
2012-10-17,28.8699951171875,20533700
2012-10-18,28.788646697998047,14395100
2012-10-19,28.341257095336914,18703100
2012-10-22,28.632736206054688,15256600
2012-10-23,28.036222457885742,16777800
2012-10-24,28.083660125732422,11277600
2012-10-25,28.3615779876709,11473400
2012-10-26,28.16501235961914,13957800
2012-10-31,28.124340057373047,20021100
2012-11-01,28.53782844543457,18799600
2012-11-02,28.3615779876709,18809700
2012-11-05,28.497159957885742,15446800
2012-11-06,28.68018913269043,18335500
2012-11-07,28.246347427368164,36917500
2012-11-08,27.90064811706543,32682500
2012-11-09,28.002321243286133,32991700
2012-11-12,28.083660125732422,12163400
2012-11-13,27.819307327270508,14613800
2012-11-14,27.412595748901367,21341400
2012-11-15,27.507495880126953,19735500
2012-11-16,27.575275421142578,20789500
2012-11-19,28.06333351135254,14642900
2012-11-20,27.995548248291016,17975600
2012-11-21,27.954877853393555,12253600
2012-11-23,28.388702392578125,5113900
2012-11-26,28.42937469482422,11487700
2012-11-27,28.19212532043457,10176700
2012-11-28,28.327699661254883,16353500
2012-11-29,28.52427864074707,16230100
2012-11-30,28.483606338500977,32907600
2012-12-03,28.490371704101562,25021400
2012-12-04,28.5649471282959,23493300
2012-12-05,28.890316009521484,17532300
2012-12-06,29.073335647583008,17100700
2012-12-07,29.17501449584961,15659600
2012-12-10,29.37159538269043,13555800
2012-12-11,29.520740509033203,18825500
2012-12-12,29.635967254638672,22271600
2012-12-13,29.493619918823242,20015300
2012-12-14,29.64275360107422,17409300
2012-12-17,29.717309951782227,22566600
2012-12-18,29.900327682495117,20192700
2012-12-19,29.859661102294922,24975700
2012-12-20,30.065107345581055,26727000
2012-12-21,29.736370086669922,36781400
2012-12-24,29.67474365234375,3808000
2012-12-26,29.75008201599121,12662200
2012-12-27,29.962387084960938,15200700
2012-12-28,30.051410675048828,17555700
2012-12-31,30.496572494506836,23846300
2013-01-02,31.14033317565918,25446200
2013-01-03,30.955429077148438,47765500
2013-01-04,31.010210037231445,19000300
2013-01-07,30.743120193481445,16385200
2013-01-08,30.489727020263672,16626800
2013-01-09,30.66777801513672,15458300
2013-01-10,30.941730499267578,22008300
2013-01-11,30.708873748779297,20592300
2013-01-14,30.832162857055664,14793500
2013-01-15,30.71572494506836,15723900
2013-01-16,30.660932540893555,12085600
2013-01-17,30.873245239257812,15182200
2013-01-18,30.907480239868164,10905200
2013-01-22,30.880084991455078,12863000
2013-01-23,30.681476593017578,20810700
2013-01-24,30.59246063232422,17504400
2013-01-25,30.517112731933594,13662100
2013-01-28,30.29110336303711,22382700
2013-01-29,30.647241592407227,21512200
2013-01-30,30.489727020263672,14045900
2013-01-31,30.517112731933594,26095400
2013-02-01,30.722566604614258,12021200
2013-02-04,30.32535743713379,13499000
2013-02-05,30.41438865661621,33305400
2013-02-06,30.339061737060547,18427800
2013-02-07,30.092506408691406,14299500
2013-02-08,30.332204818725586,13048000
2013-02-11,30.318510055541992,10492600
2013-02-12,30.36644744873047,11362600
2013-02-13,30.489727020263672,10556900
2013-02-14,30.462339401245117,10268300
2013-02-15,30.41438865661621,13824200
2013-02-19,30.428083419799805,19722800
2013-02-20,30.147296905517578,30313700
2013-02-21,29.80486488342285,26589300
2013-02-22,29.921302795410156,18602100
2013-02-25,29.47612953186035,29123800
2013-02-26,29.67474365234375,30166000
2013-02-27,29.941843032836914,20752600
2013-02-28,29.798025131225586,31158700
2013-03-01,29.839111328125,17239900
2013-03-04,29.578857421875,18459000
2013-03-05,29.914447784423828,17769800
2013-03-06,30.07195472717285,13156800
2013-03-07,30.147296905517578,18762400
2013-03-08,30.42123794555664,27187200
2013-03-11,30.284259796142578,14793400
2013-03-12,29.97608184814453,17453400
2013-03-13,29.68844223022461,12152600
2013-03-14,29.839111328125,13816800
2013-03-15,29.592575073242188,12922000
2013-03-18,29.263839721679688,17460800
2013-03-19,29.0378360748291,15842900
2013-03-20,29.20903778076172,19376800
2013-03-21,28.94194793701172,17197000
2013-03-22,29.029739379882812,18292100
2013-03-25,28.96800994873047,16929500
2013-03-26,29.297191619873047,21237300
2013-03-27,29.406919479370117,11982900
2013-03-28,29.42063331604004,17741300
2013-04-01,29.160043716430664,21973300
2013-04-02,29.187467575073242,25705400
2013-04-03,28.823989868164062,14592800
2013-04-04,28.817134857177734,22689600
2013-04-05,28.775985717773438,26455900
2013-04-08,28.85142707824707,11990100
2013-04-09,29.153181076049805,14343000
2013-04-10,29.406919479370117,12786300
2013-04-11,29.400054931640625,10005100
2013-04-12,29.036590576171875,36404100
2013-04-15,28.275362014770508,22504100
2013-04-16,28.899429321289062,14326000
2013-04-17,28.48109245300293,19005000
2013-04-18,28.542818069458008,15909400
2013-04-19,28.95429801940918,13701500
2013-04-22,29.029739379882812,15684100
2013-04-23,29.17375373840332,16112400
2013-04-24,29.358917236328125,13020700
2013-04-25,29.605796813964844,10662000
2013-04-26,29.331472396850586,8478200
2013-04-29,29.640090942382812,9419400
2013-04-30,30.010408401489258,18425900
2013-05-01,29.694961547851562,13443000
2013-05-02,29.969266891479492,14142600
2013-05-03,30.17500877380371,13122800
2013-05-06,30.20929718017578,10360300
2013-05-07,30.449344635009766,11356500
2013-05-08,30.716793060302734,8591000
2013-05-09,30.476762771606445,10075900
2013-05-10,30.360177993774414,10651600
2013-05-13,30.085859298706055,6943700
2013-05-14,30.229875564575195,16897600
2013-05-15,30.20242691040039,17981000
2013-05-16,30.085859298706055,12388400
2013-05-17,30.188724517822266,13544200
2013-05-20,30.25731658935547,11132900
2013-05-21,30.236730575561523,12035000
2013-05-22,29.893835067749023,17340800
2013-05-23,29.674379348754883,20936300
2013-05-24,29.379484176635742,22998800
2013-05-28,29.52350425720215,17409200
2013-05-29,29.112022399902344,18052400
2013-05-30,29.043441772460938,20826400
2013-05-31,28.487947463989258,30571000
2013-06-03,28.940582275390625,27019400
2013-06-04,28.611400604248047,18723900
2013-06-05,28.028459548950195,19904700
2013-06-06,28.316509246826172,18915000
2013-06-07,28.19306182861328,14339100
2013-06-10,27.795299530029297,16252000
2013-06-11,27.246667861938477,19352200
2013-06-12,27.061504364013672,16641000
2013-06-13,27.685579299926758,20134600
2013-06-14,27.287803649902344,25794300
2013-06-17,27.47983741760254,20658000
2013-06-18,27.541547775268555,19146900
2013-06-19,26.663732528686523,36388300
2013-06-20,25.504745483398438,79385400
2013-06-21,25.95737075805664,45082800
2013-06-24,25.370708465576172,51498400
2013-06-25,25.85726547241211,45888900
2013-06-26,26.406402587890625,37348400
2013-06-27,26.809545516967773,43154000
2013-06-28,26.96245574951172,37191500
2013-07-01,27.011119842529297,21667300
2013-07-02,26.5523624420166,24205200
2013-07-03,26.343841552734375,20680400
2013-07-05,26.218725204467773,26303700
2013-07-08,26.26042366027832,19516800
